weight,age,height,size
65,34,175.26,14
58,51,157.48,14
56,41,162.56,8
63,55,165.1,12
61,30,162.56,6
52,28,170.18,8
53,32,165.1,8
57,30,157.48,6
63,35,162.56,12
45,38,152.4,2
81,44,165.1,18
75,56,157.48,18
52,28,157.48,2
78,34,167.64,18
57,47,175.26,8
78,34,167.64,14
54,31,157.48,2
52,49,165.1,8
58,54,162.56,14
73,49,177.8,18
72,29,165.1,18
65,37,167.64,18
72,23,170.18,14
63,40,162.56,12
62,33,172.72,6
57,39,160.02,12
65,35,157.48,14
49,30,157.48,8
58,22,175.26,8
52,51,170.18,8
65,35,170.18,12
52,33,167.64,6
52,33,160.02,6
68,32,167.64,18
56,30,162.56,6
65,28,177.8,12
65,47,167.64,12
49,36,157.48,2
70,36,172.72,14
47,25,157.48,2
49,27,165.1,6
61,33,157.48,12
52,51,170.18,6
51,26,160.02,2
53,32,160.02,8
88,29,160.02,18
68,21,175.26,18
47,35,162.56,2
58,32,170.18,6
61,36,172.72,14
72,39,160.02,18
63,27,165.1,8
60,53,170.18,12
58,33,165.1,6
52,31,162.56,6
56,37,170.18,6
61,24,162.56,6
61,42,172.72,14
56,27,167.64,8
56,37,172.72,6
58,30,162.56,12
55,29,157.48,6
58,33,165.1,6
79,46,167.64,18
72,34,170.18,18
62,31,167.64,14
54,45,157.48,8
57,42,167.64,8
62,48,170.18,14
60,33,165.1,8
50,32,154.94,6
65,42,165.1,18
65,33,157.48,18
68,35,175.26,18
52,25,157.48,6
72,68,170.18,18
53,52,162.56,6
63,31,177.8,12
74,32,165.1,14
56,30,165.1,6
74,34,167.64,18
99,33,162.56,18
58,36,175.26,6
68,31,167.64,12
51,49,152.4,8
65,33,162.56,8
68,27,172.72,14
47,31,152.4,6
65,35,177.8,14
52,43,154.94,6
58,30,167.64,14
47,25,149.86,8
122,31,162.56,18
47,28,154.94,6
52,33,157.48,2
63,28,162.56,8
79,35,160.02,18
52,57,162.56,6
58,27,172.72,8
53,19,170.18,6
48,39,149.86,2
90,33,177.8,18
76,41,154.94,18
74,46,160.02,18
65,46,172.72,18
65,33,170.18,14
61,35,177.8,12
61,38,172.72,8
63,31,167.64,14
46,55,157.48,2
61,32,170.18,12
58,34,160.02,8
86,25,165.1,18
52,33,162.56,2
49,24,162.56,6
61,25,165.1,8
67,38,172.72,14
56,37,162.56,8
55,46,170.18,8
55,26,157.48,6
58,35,175.26,8
61,30,172.72,8
54,30,167.64,8
56,38,162.56,6
56,27,165.1,6
53,32,157.48,6
61,35,177.8,8
52,28,162.56,6
61,24,167.64,18
63,28,162.56,8
68,31,170.18,14
72,30,177.8,14
56,42,170.18,14
59,27,167.64,12
65,38,172.72,12
63,34,165.1,12
54,29,170.18,6
56,31,160.02,8
58,29,160.02,8
61,29,172.72,8
56,30,162.56,8
79,22,165.1,18
104,33,177.8,18
58,22,167.64,6
45,20,162.56,2
58,27,170.18,12
56,29,165.1,6
111,53,162.56,18
56,62,162.56,12
54,37,162.56,6
68,37,167.64,18
55,34,157.48,6
68,38,165.1,14
54,34,160.02,12
57,36,170.18,8
48,31,162.56,2
81,55,160.02,18
58,29,160.02,6
63,48,180.34,12
63,35,177.8,12
54,31,157.48,8
48,45,162.56,8
56,27,170.18,12
53,21,157.48,6
68,38,157.48,18
65,30,167.64,14
64,33,172.72,12
52,32,157.48,2
72,59,165.1,18
55,34,167.64,8
58,37,165.1,8
70,26,165.1,18
58,29,160.02,6
56,31,162.56,2
61,22,170.18,6
54,31,154.94,2
66,28,170.18,12
47,33,157.48,2
77,37,177.8,18
54,47,157.48,8
81,51,165.1,18
52,35,165.1,6
65,51,167.64,14
72,30,167.64,18
54,40,170.18,2
68,24,162.56,12
56,32,157.48,12
52,36,162.56,8
70,31,165.1,14
56,31,175.26,6
68,28,170.18,18
68,32,165.1,14
57,37,165.1,8
62,42,175.26,12
66,48,167.64,18
79,34,175.26,18
53,25,165.1,6
63,36,170.18,14
72,37,182.88,18
54,30,160.02,6
61,33,172.72,12
54,23,154.94,8
58,30,167.64,6
58,41,172.72,8
53,32,157.48,6
43,45,154.94,2
70,40,170.18,14
61,33,177.8,8
58,29,162.56,6
52,30,162.56,2
52,39,160.02,12
64,30,160.02,12
52,31,162.56,6
52,30,160.02,6
54,28,165.1,6
54,31,154.94,6
49,58,167.64,6
51,42,160.02,2
61,28,162.56,12
50,42,152.4,2
73,28,170.18,18
68,32,170.18,14
53,35,167.64,6
57,41,165.1,8
70,31,160.02,18
56,21,160.02,6
44,25,165.1,6
65,28,167.64,14
54,33,165.1,6
74,39,172.72,18
74,40,172.72,14
54,32,162.56,8
77,33,180.34,18
47,29,157.48,2
61,29,165.1,14
68,57,162.56,18
49,31,165.1,6
72,35,170.18,18
55,45,167.64,6
54,33,162.56,8
47,38,152.4,6
63,30,165.1,12
56,40,167.64,12
65,32,172.72,6
54,28,160.02,6
58,25,167.64,12
68,36,175.26,8
58,28,170.18,8
61,35,170.18,12
56,24,170.18,8
65,34,175.26,14
61,33,162.56,12
58,33,177.8,8
58,42,170.18,8
72,45,170.18,12
50,28,152.4,8
81,30,170.18,18
61,37,170.18,8
65,24,175.26,8
74,30,172.72,14
63,27,167.64,8
56,38,165.1,8
56,25,160.02,8
68,27,160.02,18
75,39,157.48,18
61,33,165.1,14
61,28,157.48,8
58,31,175.26,8
65,28,165.1,14
47,42,162.56,6
68,30,172.72,14
79,32,160.02,18
72,39,167.64,18
68,24,180.34,8
56,27,162.56,8
58,32,157.48,6
54,29,165.1,6
81,34,185.42,18
48,29,157.48,2
58,41,157.48,12
77,33,177.8,18
79,32,167.64,18
56,54,170.18,14
68,30,167.64,8
49,28,154.94,2
56,33,167.64,6
68,24,185.42,12
81,44,162.56,18
58,23,160.02,12
52,22,160.02,8
58,36,154.94,6
81,47,175.26,18
63,27,172.72,12
52,28,165.1,6
56,44,160.02,12
52,30,160.02,8
68,29,172.72,12
58,21,172.72,8
63,25,177.8,14
61,46,162.56,8
79,34,170.18,18
61,29,175.26,14
72,40,167.64,14
61,31,162.56,8
52,35,160.02,6
54,45,157.48,6
68,21,177.8,18
72,37,172.72,14
63,26,180.34,8
76,28,172.72,18
52,48,154.94,8
68,27,165.1,18
57,28,167.64,8
58,27,160.02,8
61,33,172.72,8
58,47,162.56,6
52,33,157.48,6
68,21,172.72,12
70,31,167.64,18
45,26,152.4,2
56,35,170.18,8
62,24,170.18,6
47,36,160.02,2
68,32,170.18,14
54,28,160.02,6
74,56,175.26,18
65,34,167.64,12
49,32,160.02,6
58,31,167.64,6
69,58,172.72,18
58,23,162.56,6
66,63,175.26,18
77,34,160.02,18
52,41,162.56,6
58,35,165.1,8
65,47,170.18,14
77,38,165.1,18
71,42,167.64,18
72,46,167.64,18
48,39,157.48,8
61,42,177.8,8
58,33,172.72,6
47,27,152.4,2
56,34,162.56,12
72,35,160.02,18
68,30,157.48,14
53,33,162.56,6
117,39,177.8,18
72,42,162.56,14
57,46,172.72,8
56,31,167.64,8
58,55,160.02,14
48,30,149.86,2
59,34,167.64,12
55,45,170.18,8
58,33,177.8,8
81,29,177.8,18
72,27,182.88,14
68,36,162.56,12
48,28,160.02,2
68,32,160.02,14
83,38,175.26,18
90,26,165.1,18
83,32,170.18,18
52,26,162.56,6
63,36,162.56,14
52,31,162.56,8
47,30,157.48,6
65,44,167.64,14
58,27,162.56,8
54,28,162.56,6
55,34,167.64,6
62,30,170.18,8
58,30,167.64,8
57,26,160.02,12
72,29,160.02,18
49,21,162.56,2
49,24,167.64,6
47,36,160.02,2
58,28,167.64,18
83,38,167.64,18
61,58,162.56,12
58,47,167.64,8
54,30,160.02,8
54,33,165.1,6
44,43,154.94,6
72,31,167.64,18
61,36,177.8,8
72,45,165.1,18
56,28,160.02,6
54,26,165.1,2
65,23,162.56,14
63,24,170.18,12
55,26,170.18,6
67,28,170.18,14
60,39,170.18,8
99,37,160.02,18
62,45,157.48,12
65,26,162.56,12
52,26,152.4,6
67,44,167.64,14
56,31,165.1,6
58,31,162.56,8
63,24,167.64,12
86,43,154.94,18
79,37,167.64,18
49,34,160.02,8
72,39,167.64,14
58,26,167.64,8
77,50,175.26,18
78,34,172.72,18
97,35,172.72,18
68,42,172.72,14
72,42,165.1,18
52,19,167.64,6
53,28,167.64,2
58,30,160.02,6
68,34,167.64,14
63,28,172.72,14
43,33,157.48,6
54,22,154.94,2
74,32,170.18,18
58,31,160.02,8
74,29,175.26,14
58,23,165.1,8
74,37,162.56,18
56,32,162.56,8
108,30,167.64,18
62,44,162.56,8
67,36,175.26,8
88,41,167.64,18
55,34,170.18,8
65,28,172.72,14
70,39,165.1,8
61,28,167.64,12
49,24,160.02,6
56,32,175.26,6
52,31,165.1,6
54,29,160.02,2
70,38,180.34,12
77,30,157.48,14
77,43,165.1,18
56,27,160.02,6
65,28,170.18,8
72,38,172.72,18
65,31,177.8,8
56,31,167.64,2
72,25,172.72,14
61,30,170.18,8
63,22,172.72,8
65,52,165.1,12
72,30,162.56,14
68,34,167.64,14
70,33,170.18,18
61,36,165.1,12
58,27,170.18,6
53,33,160.02,18
56,30,162.56,6
63,28,167.64,12
65,34,170.18,12
63,28,162.56,12
62,39,157.48,12
58,38,154.94,6
58,40,170.18,12
52,26,160.02,6
55,28,162.56,6
49,24,160.02,2
68,66,170.18,14
60,45,165.1,12
63,32,160.02,8
70,49,180.34,14
68,23,172.72,12
57,44,154.94,14
58,28,165.1,8
70,34,172.72,12
55,26,170.18,6
56,35,160.02,8
68,33,162.56,18
72,23,152.4,18
58,29,154.94,14
58,33,167.64,6
52,21,157.48,6
56,48,160.02,12
53,49,165.1,6
68,22,172.72,8
74,22,172.72,14
72,44,170.18,18
65,34,165.1,12
63,31,162.56,18
56,23,162.56,6
58,39,162.56,14
68,24,149.86,18
58,33,162.56,8
61,28,160.02,6
56,50,167.64,8
61,30,172.72,8
68,33,170.18,14
68,32,160.02,18
56,47,172.72,8
68,37,175.26,14
58,40,160.02,18
74,28,162.56,18
65,29,177.8,8
56,23,157.48,8
56,32,165.1,8
58,63,160.02,12
54,28,167.64,6
58,32,157.48,8
58,29,160.02,8
56,21,165.1,2
54,29,167.64,8
68,31,167.64,14
63,36,172.72,14
63,51,165.1,14
63,25,182.88,12
54,33,160.02,14
58,29,170.18,6
74,36,172.72,18
65,29,162.56,14
68,27,165.1,14
63,44,167.64,8
61,41,167.64,8
49,26,160.02,6
63,35,167.64,8
61,27,147.32,12
59,39,160.02,8
74,28,180.34,18
58,33,162.56,8
61,29,157.48,8
62,27,165.1,8
54,51,170.18,6
63,33,160.02,14
68,38,152.4,18
58,33,154.94,12
61,26,157.48,14
68,29,172.72,8
54,26,160.02,2
63,38,167.64,14
48,61,157.48,8
74,32,177.8,18
58,28,177.8,8
58,31,160.02,8
68,34,160.02,18
65,41,172.72,12
63,24,170.18,14
52,43,160.02,6
72,51,177.8,14
61,32,167.64,14
68,28,180.34,12
68,27,177.8,8
61,30,170.18,8
65,28,160.02,12
54,31,165.1,8
61,30,170.18,14
61,34,160.02,6
77,22,170.18,18
63,27,160.02,14
61,30,165.1,12
49,31,160.02,6
53,30,162.56,2
52,31,167.64,8
62,34,165.1,8
58,36,172.72,14
56,30,157.48,6
63,30,180.34,8
49,24,167.64,2
54,28,160.02,6
57,32,167.64,8
54,27,157.48,6
52,30,157.48,8
69,34,175.26,14
55,32,162.56,12
66,27,157.48,12
58,43,167.64,8
48,33,149.86,6
77,26,167.64,18
53,43,172.72,6
65,29,154.94,8
77,35,177.8,14
56,18,170.18,6
73,29,165.1,6
70,38,165.1,12
52,31,165.1,6
95,30,157.48,18
58,44,165.1,12
79,29,167.64,18
61,24,170.18,12
63,19,162.56,12
52,29,160.02,8
65,33,167.64,12
72,32,165.1,18
61,31,170.18,8
54,53,170.18,6
58,30,165.1,12
56,31,167.64,8
56,33,170.18,8
56,20,170.18,6
58,42,162.56,8
65,40,172.72,14
56,33,162.56,12
70,31,167.64,14
54,24,157.48,6
58,42,157.48,8
63,48,167.64,12
68,23,162.56,18
68,22,167.64,14
72,30,162.56,18
49,26,165.1,6
62,30,170.18,14
49,34,160.02,6
79,38,167.64,18
65,38,160.02,14
70,32,160.02,18
63,30,170.18,8
68,40,162.56,14
54,31,154.94,8
52,28,162.56,2
72,29,170.18,14
62,31,175.26,8
68,30,162.56,12
54,27,162.56,6
63,31,170.18,12
56,28,177.8,6
58,29,170.18,8
77,48,162.56,18
61,34,172.72,8
58,31,160.02,12
56,44,157.48,6
68,26,182.88,8
58,31,172.72,8
52,22,157.48,2
47,35,162.56,2
65,27,172.72,14
54,31,152.4,12
58,31,154.94,6
74,36,157.48,18
61,30,167.64,8
77,29,167.64,18
56,25,165.1,2
52,44,154.94,8
53,37,167.64,6
49,25,154.94,2
81,28,175.26,18
56,31,157.48,8
63,32,172.72,8
65,27,165.1,8
81,25,177.8,18
53,34,160.02,6
56,32,157.48,8
68,22,177.8,12
74,34,167.64,18
58,59,167.64,14
64,33,165.1,8
72,39,167.64,18
70,40,170.18,8
78,21,165.1,18
63,21,170.18,8
62,25,170.18,8
67,24,167.64,14
53,42,160.02,6
58,32,162.56,8
79,40,160.02,18
63,30,177.8,8
102,33,165.1,18
54,35,157.48,8
49,29,157.48,6
65,33,167.64,12
61,70,165.1,14
81,30,149.86,18
57,33,172.72,8
55,35,162.56,6
81,33,157.48,18
68,37,170.18,14
65,26,162.56,14
53,32,165.1,6
61,39,167.64,12
53,44,160.02,8
68,31,167.64,14
78,34,182.88,18
63,32,160.02,14
52,29,162.56,2
47,28,154.94,6
74,28,182.88,14
56,30,154.94,6
61,31,162.56,12
49,33,160.02,6
52,36,162.56,8
61,33,167.64,12
56,28,162.56,8
61,35,165.1,12
56,27,165.1,8
61,40,160.02,8
52,26,160.02,12
58,46,180.34,8
63,32,175.26,12
77,31,167.64,12
64,47,162.56,14
49,32,154.94,2
81,26,167.64,18
61,26,175.26,8
70,31,157.48,18
70,40,170.18,14
77,31,167.64,18
65,42,175.26,14
64,28,177.8,14
58,30,172.72,8
61,25,170.18,8
54,27,172.72,6
61,29,172.72,8
54,33,157.48,8
55,41,170.18,8
54,30,165.1,6
54,33,154.94,8
68,35,175.26,14
58,32,167.64,8
58,30,167.64,14
61,37,162.56,12
63,36,172.72,12
70,37,177.8,14
65,34,165.1,12
56,47,162.56,8
56,31,167.64,6
58,21,165.1,8
57,47,162.56,8
54,34,152.4,6
56,27,162.56,8
90,31,162.56,18
47,46,154.94,2
66,34,172.72,14
56,26,170.18,6
58,32,172.72,6
51,35,160.02,8
63,31,172.72,12
63,53,172.72,8
63,29,167.64,14
57,33,152.4,8
61,46,167.64,8
49,32,154.94,2
46,28,154.94,6
53,34,160.02,6
58,28,165.1,8
58,50,167.64,8
49,47,157.48,8
47,27,157.48,2
58,34,170.18,8
56,33,175.26,6
63,22,157.48,6
53,41,154.94,8
62,44,160.02,14
65,32,170.18,12
55,45,162.56,8
63,32,167.64,12
45,34,160.02,2
53,31,160.02,6
52,23,175.26,6
55,46,170.18,14
68,32,154.94,14
81,36,190.5,18
54,41,162.56,6
51,28,154.94,6
57,45,160.02,8
58,40,162.56,12
58,31,162.56,8
56,29,160.02,8
58,37,157.48,8
61,33,170.18,8
54,38,172.72,8
77,47,165.1,18
68,36,165.1,12
56,36,167.64,8
58,39,175.26,12
58,44,160.02,12
84,35,162.56,18
65,23,167.64,12
65,37,165.1,14
65,38,152.4,18
61,26,162.56,8
48,18,157.48,2
68,34,162.56,18
84,28,157.48,18
49,31,165.1,2
54,31,162.56,8
58,22,167.64,6
63,40,170.18,14
72,31,165.1,12
53,46,162.56,8
56,20,160.02,2
58,25,162.56,8
63,31,165.1,18
54,35,165.1,6
63,32,162.56,12
53,30,157.48,8
63,48,177.8,8
70,37,167.64,18
63,24,172.72,14
59,30,162.56,8
56,31,167.64,6
48,57,160.02,2
54,30,170.18,6
65,46,172.72,18
54,56,162.56,8
56,27,162.56,12
65,31,170.18,8
52,38,162.56,6
72,24,177.8,12
62,36,157.48,12
61,23,167.64,12
65,38,177.8,14
61,42,167.64,6
56,28,162.56,2
56,27,167.64,8
65,25,170.18,18
54,50,162.56,12
65,32,157.48,8
61,23,167.64,6
54,34,160.02,8
53,34,170.18,8
56,38,152.4,6
61,33,167.64,8
47,54,160.02,6
53,33,157.48,2
52,53,165.1,6
49,40,160.02,6
55,40,165.1,8
58,25,170.18,2
58,22,170.18,8
65,32,165.1,14
56,28,167.64,6
54,23,170.18,8
61,33,167.64,14
74,30,175.26,18
56,32,162.56,8
61,42,170.18,8
63,28,170.18,8
49,24,165.1,2
79,24,170.18,18
65,26,172.72,12
61,33,175.26,8
48,43,162.56,6
68,32,165.1,8
60,33,165.1,8
76,30,175.26,14
90,21,162.56,18
72,32,144.78,18
56,39,162.56,8
63,32,160.02,18
61,38,162.56,12
77,41,167.64,18
63,29,162.56,14
61,30,165.1,12
60,36,172.72,8
55,46,165.1,8
54,39,160.02,6
52,26,167.64,2
46,29,160.02,2
65,28,170.18,8
78,33,160.02,18
68,29,177.8,12
63,32,172.72,14
49,21,170.18,2
56,30,162.56,6
49,41,165.1,2
58,34,175.26,6
48,33,152.4,6
72,51,167.64,18
54,30,170.18,8
74,34,175.26,18
57,27,162.56,14
50,33,162.56,8
72,28,170.18,18
59,29,170.18,8
56,33,167.64,6
65,32,165.1,12
77,47,172.72,18
68,33,162.56,18
68,29,160.02,18
70,24,162.56,14
63,21,175.26,8
51,27,157.48,6
86,36,170.18,18
67,31,170.18,14
61,47,162.56,12
52,50,162.56,2
53,35,162.56,2
68,35,162.56,14
64,34,165.1,18
61,31,162.56,14
65,26,172.72,12
65,28,170.18,12
71,51,157.48,18
74,34,162.56,18
65,48,172.72,14
54,28,162.56,8
61,27,165.1,8
92,33,162.56,18
47,31,160.02,2
59,40,160.02,8
49,31,162.56,2
54,30,162.56,2
54,49,154.94,6
63,29,162.56,14
57,35,157.48,14
48,44,165.1,6
58,34,170.18,8
68,31,175.26,14
63,32,167.64,14
56,32,165.1,12
63,25,167.64,14
65,29,165.1,14
53,33,162.56,2
52,31,162.56,8
57,28,162.56,8
56,35,160.02,8
46,33,160.02,2
64,58,165.1,8
50,28,165.1,8
52,48,162.56,6
58,23,167.64,6
56,33,165.1,6
52,30,157.48,6
58,39,167.64,14
45,26,152.4,2
65,31,167.64,18
54,32,162.56,2
63,37,165.1,14
47,29,160.02,2
56,32,167.64,6
74,26,165.1,14
56,29,160.02,6
53,70,157.48,12
56,31,172.72,8
56,35,167.64,6
72,40,180.34,18
58,28,165.1,8
58,44,167.64,12
86,32,165.1,18
46,48,152.4,6
69,34,157.48,18
43,44,157.48,2
77,39,177.8,18
61,29,162.56,12
58,26,157.48,14
61,38,170.18,12
61,32,167.64,8
54,32,160.02,6
52,34,160.02,6
51,54,167.64,6
60,22,162.56,8
61,42,154.94,14
61,33,167.64,12
61,40,162.56,14
61,32,172.72,8
64,33,170.18,14
58,35,160.02,14
77,41,170.18,18
68,37,170.18,12
56,36,157.48,6
56,34,160.02,12
74,33,157.48,18
49,40,157.48,6
47,29,154.94,6
61,31,157.48,12
72,31,165.1,18
79,36,157.48,18
58,38,162.56,14
63,36,162.56,8
90,40,170.18,18
53,29,157.48,2
53,36,167.64,2
60,21,165.1,6
56,31,162.56,8
58,35,160.02,8
83,32,172.72,18
90,47,180.34,18
53,37,162.56,6
54,30,170.18,6
54,40,162.56,8
54,29,152.4,8
77,31,167.64,18
58,24,160.02,8
54,25,157.48,8
46,43,154.94,2
53,38,167.64,8
70,30,172.72,18
58,33,160.02,8
45,30,160.02,2
52,31,162.56,2
53,42,160.02,8
65,23,175.26,14
49,22,167.64,6
49,24,157.48,2
61,27,177.8,6
55,30,162.56,6
43,31,147.32,2
57,43,167.64,8
49,31,160.02,2
57,31,165.1,8
70,34,167.64,18
49,26,152.4,2
58,51,157.48,12
60,29,175.26,14
57,40,157.48,8
65,27,172.72,14
65,30,170.18,14
63,37,167.64,8
70,33,157.48,14
58,29,175.26,8
72,26,167.64,14
68,31,162.56,18
61,40,162.56,8
68,28,170.18,14
52,26,162.56,2
72,25,172.72,18
73,30,170.18,18
58,28,167.64,12
61,29,170.18,12
58,30,162.56,14
81,36,165.1,18
47,28,149.86,2
63,31,165.1,12
61,27,165.1,8
63,55,165.1,14
63,41,162.56,14
52,21,170.18,2
57,30,162.56,8
63,29,172.72,14
56,31,160.02,6
81,49,175.26,18
63,30,160.02,12
90,34,165.1,18
55,30,162.56,8
52,37,157.48,2
68,28,175.26,14
58,30,165.1,8
52,43,162.56,2
65,46,170.18,14
77,37,177.8,18
59,33,162.56,8
68,32,167.64,12
54,31,165.1,6
56,36,154.94,2
68,30,165.1,8
50,32,157.48,6
68,26,182.88,8
58,36,162.56,12
58,34,160.02,12
68,22,172.72,14
58,18,167.64,8
63,55,165.1,18
68,43,162.56,18
47,30,152.4,2
70,32,175.26,14
53,32,167.64,8
60,30,162.56,8
68,30,149.86,14
58,28,157.48,6
65,28,175.26,12
58,39,170.18,12
49,41,157.48,8
65,47,175.26,12
64,45,160.02,14
56,32,154.94,8
68,32,170.18,14
65,24,172.72,14
61,26,172.72,14
49,32,160.02,6
70,53,157.48,18
56,38,167.64,8
72,27,167.64,14
56,32,170.18,6
58,39,170.18,6
66,27,167.64,12
61,35,170.18,8
58,36,172.72,6
49,36,157.48,6
74,36,172.72,18
97,30,167.64,18
68,51,167.64,18
72,38,167.64,14
55,34,167.64,12
66,58,170.18,14
61,31,162.56,14
67,28,154.94,14
63,30,162.56,12
63,39,162.56,18
70,32,157.48,18
56,30,160.02,8
61,32,165.1,14
61,32,167.64,14
62,27,167.64,12
54,30,160.02,2
74,30,160.02,14
52,32,154.94,6
65,35,167.64,14
56,41,162.56,8
62,33,162.56,12
52,24,172.72,6
58,24,167.64,6
67,41,172.72,14
52,33,154.94,6
68,30,172.72,14
52,30,170.18,6
95,62,157.48,18
54,33,157.48,8
58,27,162.56,8
62,32,170.18,14
63,37,170.18,12
70,40,170.18,18
58,30,157.48,8
49,32,160.02,6
56,36,172.72,8
61,29,162.56,8
64,30,167.64,12
58,46,160.02,8
83,40,165.1,18
68,29,170.18,12
77,37,170.18,14
55,22,165.1,6
54,27,172.72,6
58,32,172.72,2
81,35,175.26,18
56,28,170.18,8
97,34,182.88,18
56,35,172.72,8
46,32,149.86,2
52,34,162.56,6
74,24,180.34,18
57,32,157.48,14
63,25,170.18,12
54,18,165.1,6
68,18,177.8,14
74,29,175.26,18
56,37,165.1,14
61,37,160.02,8
54,41,167.64,8
51,33,162.56,2
58,33,167.64,6
70,33,170.18,18
97,44,162.56,18
83,40,162.56,18
72,31,175.26,14
49,29,160.02,6
56,29,165.1,8
58,41,162.56,12
65,46,182.88,12
104,35,170.18,18
63,27,167.64,12
63,37,162.56,8
63,30,160.02,12
66,39,162.56,18
53,29,167.64,6
70,35,167.64,14
54,56,162.56,8
56,40,160.02,6
58,25,165.1,2
63,24,165.1,6
52,32,165.1,8
79,28,177.8,18
54,33,167.64,2
55,19,154.94,8
54,30,167.64,6
62,32,165.1,14
53,37,162.56,6
65,49,167.64,14
56,28,162.56,8
47,34,157.48,6
72,31,167.64,14
61,32,162.56,12
54,26,170.18,6
68,34,162.56,18
59,34,170.18,14
58,28,172.72,8
72,32,167.64,14
80,37,170.18,18
61,34,172.72,14
90,40,170.18,18
56,63,165.1,8
65,30,165.1,12
56,37,165.1,6
70,23,160.02,14
56,34,157.48,6
68,33,172.72,14
52,30,160.02,6
49,59,165.1,8
63,31,170.18,8
59,40,160.02,14
113,30,162.56,18
52,35,160.02,6
61,28,162.56,6
63,38,167.64,14
86,36,175.26,18
45,47,157.48,6
104,29,170.18,18
58,24,160.02,12
58,38,160.02,12
64,43,172.72,8
58,27,167.64,6
77,35,172.72,18
55,30,165.1,6
63,28,170.18,6
90,33,167.64,18
54,26,162.56,8
56,35,154.94,12
70,31,165.1,14
43,31,147.32,2
74,37,170.18,12
62,43,170.18,6
58,47,165.1,6
65,33,172.72,12
52,29,157.48,6
61,26,162.56,8
68,40,170.18,14
72,37,167.64,18
95,46,177.8,18
58,28,165.1,6
52,33,165.1,8
61,30,170.18,6
55,26,170.18,8
65,41,172.72,8
74,44,165.1,18
54,38,165.1,6
79,32,165.1,18
61,27,165.1,12
63,43,177.8,12
70,44,165.1,18
49,31,157.48,2
77,34,165.1,12
56,32,172.72,8
45,28,152.4,8
56,28,149.86,14
58,31,175.26,6
54,38,160.02,6
68,30,167.64,14
56,29,160.02,6
72,35,162.56,18
72,31,175.26,14
48,43,162.56,8
62,37,172.72,18
90,49,167.64,18
76,47,162.56,18
52,35,157.48,6
61,33,172.72,8
70,28,175.26,14
81,36,185.42,18
68,43,170.18,14
69,36,160.02,18
68,30,167.64,14
72,30,167.64,14
56,56,167.64,12
54,28,165.1,8
55,35,160.02,2
56,48,177.8,6
51,34,162.56,8
56,32,157.48,8
54,29,157.48,6
65,47,172.72,12
54,22,167.64,2
51,19,162.56,6
58,34,175.26,8
58,32,170.18,8
64,42,180.34,14
77,25,175.26,12
92,38,180.34,18
58,45,165.1,8
72,52,162.56,18
63,31,175.26,12
57,46,160.02,8
54,25,165.1,8
52,24,167.64,6
72,37,167.64,12
58,30,152.4,12
54,37,157.48,6
65,24,167.64,8
58,28,167.64,12
69,36,160.02,18
50,43,162.56,6
86,38,180.34,18
74,47,172.72,18
68,29,175.26,14
88,42,175.26,18
68,30,170.18,14
70,39,162.56,18
58,21,170.18,8
63,27,170.18,14
61,39,167.64,14
62,37,172.72,12
63,40,165.1,12
63,31,177.8,6
74,32,177.8,12
56,39,165.1,8
81,37,182.88,18
56,30,167.64,8
64,38,167.64,12
63,26,165.1,8
77,29,162.56,18
62,37,162.56,14
52,29,162.56,2
54,33,162.56,12
54,34,162.56,2
52,33,160.02,6
58,46,175.26,12
63,36,180.34,14
52,33,152.4,6
65,17,167.64,8
70,56,162.56,18
54,32,162.56,2
76,31,170.18,18
65,29,170.18,12
58,33,167.64,12
70,25,172.72,14
68,30,172.72,14
55,26,170.18,6
58,29,162.56,8
57,30,167.64,8
72,28,162.56,18
68,29,170.18,14
56,35,154.94,6
54,45,165.1,8
73,53,170.18,18
63,32,175.26,12
61,36,165.1,8
77,27,170.18,18
54,28,154.94,6
70,31,172.72,18
49,31,172.72,6
56,21,162.56,8
65,40,160.02,14
52,30,160.02,8
68,36,172.72,18
81,34,170.18,18
70,31,165.1,18
58,24,167.64,6
62,30,167.64,12
61,28,165.1,6
56,29,170.18,8
65,30,167.64,18
56,63,165.1,8
63,29,182.88,8
61,25,170.18,6
58,33,170.18,6
61,31,170.18,14
52,42,165.1,6
56,34,167.64,8
58,35,157.48,6
49,23,152.4,6
71,37,167.64,14
56,36,167.64,8
62,28,167.64,14
45,34,152.4,6
51,54,167.64,8
52,31,162.56,8
68,40,165.1,14
54,26,167.64,8
56,31,162.56,8
63,30,167.64,12
63,28,172.72,12
54,24,165.1,6
66,31,170.18,12
60,31,165.1,12
58,25,167.64,8
65,31,177.8,12
47,36,160.02,2
58,26,167.64,6
70,34,177.8,18
56,33,170.18,8
49,29,157.48,2
49,31,157.48,6
72,29,160.02,14
63,27,177.8,12
63,25,167.64,12
72,53,172.72,14
58,33,172.72,8
52,42,162.56,6
65,37,165.1,14
63,30,162.56,14
64,25,175.26,14
49,37,165.1,2
54,32,160.02,6
58,30,170.18,8
52,29,165.1,6
47,30,160.02,2
63,37,170.18,12
53,34,160.02,6
58,26,167.64,14
72,33,177.8,8
58,25,162.56,8
55,36,160.02,8
56,32,160.02,6
61,39,165.1,14
61,33,175.26,8
77,31,157.48,18
52,27,157.48,12
56,30,162.56,8
54,37,170.18,6
68,34,175.26,14
47,31,152.4,6
58,28,165.1,14
61,22,175.26,6
63,47,165.1,14
